place_fips,name,risk_area,population,pop_class,state_abbr,lon,lat
4971180,South Weber,1.6647,7867.0,5.0,UT,-111.925917,41.12841383600012
4971255,South Willard,1.003,1840.0,4.0,UT,-112.04095893399995,41.35802041100005
4971290,Spanish Fork,2.0466,42602.0,6.0,UT,-111.64036826099999,40.10984473100009
4971455,Spanish Valley,0.0093,529.0,3.0,UT,-109.42098588099998,38.47426552900006
4971730,Spring City,0.0716,949.0,3.0,UT,-111.491643867,39.47994834000007
4971840,Springdale,0.1679,514.0,3.0,UT,-113.00485995399998,37.181584200000096
4972060,Spring Glen,0.1965,1054.0,4.0,UT,-110.84612230499994,39.65606921700006
4972170,Spring Lake,0.9365,528.0,3.0,UT,-111.74022349999997,40.00488122400004
4972280,Springville,2.6629,35268.0,6.0,UT,-111.61988029499997,40.16335836700005
4972720,Stansbury Park,2.0096,9851.0,5.0,UT,-112.30123365499998,40.63926361600008
4972940,Sterling,0.0584,274.0,2.0,UT,-111.692176,39.19281812300006
4973050,Stockton,4.2191,621.0,3.0,UT,-112.360491,40.45223913600007
4974040,Summit,0.0851,170.0,1.0,UT,-112.9368325,37.803286684000035
4974095,Summit Park,12.0797,8820.0,5.0,UT,-111.58147510099997,40.74319564600009
4974260,Sundance,0.2539,113.0,1.0,UT,-111.59136134499994,40.393854828000016
4974480,Sunset,0.9605,5475.0,5.0,UT,-112.02892947899996,41.13957732400003
4974590,Sutherland,0.0042,147.0,1.0,UT,-112.63993148599998,39.38958641500005
4974810,Syracuse,0.184,32141.0,6.0,UT,-112.06970439699995,41.08714337300005
4974920,Tabiona,0.0203,143.0,1.0,UT,-110.70956218399999,40.35416407200006
4975360,Taylorsville,0.1622,60448.0,7.0,UT,-111.94935114499998,40.65695262
4975470,Teasdale,0.007,140.0,1.0,UT,-111.472361493,38.28509058700006
4975800,Thatcher,0.0279,807.0,3.0,UT,-112.32006692699997,41.68152113000005
4976180,Thompson Springs,0.0003,34.0,1.0,UT,-109.70371405499998,38.96356391600012
4976280,Timber Lakes,0.0491,866.0,3.0,UT,-111.25331652299997,40.47334115500007
4976680,Tooele,8.7718,35742.0,6.0,UT,-112.30831299,40.53941541400003
4976900,Toquerville,2.1193,1870.0,4.0,UT,-113.29620832499995,37.25151783200006
4977010,Torrey,0.005,231.0,1.0,UT,-111.42083805699997,38.302247627000085
4977120,Tremonton,0.6833,9894.0,5.0,UT,-112.181669,41.71286796
4977230,Trenton,0.0188,512.0,3.0,UT,-111.93558630999996,41.91164239300011
4977560,Tropic,0.0208,486.0,2.0,UT,-112.09135745199995,37.62941528000005
4977697,Tselakai Dezza,0.0009,95.0,1.0,UT,-109.60910174499999,37.210010873000044
4977890,Uintah,2.034,1454.0,4.0,UT,-111.93292243699995,41.14295483900002
4980090,Vernal,0.1592,10079.0,6.0,UT,-109.538005667,40.45169518500002
4980200,Vernon,0.1299,256.0,2.0,UT,-112.44574788299997,40.095595510000095
4980310,Veyo,0.3892,586.0,3.0,UT,-113.69302165499995,37.33750363900003
4980420,Vineyard,0.5443,12543.0,6.0,UT,-111.74963540199997,40.307837852000056
4980530,Virgin,0.3956,670.0,3.0,UT,-113.20861320299997,37.20827069900005
4980860,Wales,0.1792,338.0,2.0,UT,-111.63613955199997,39.48572239300002
4980970,Wallsburg,0.4197,290.0,2.0,UT,-111.42068781799998,40.38750634700005
4981190,Wanship,1.3323,423.0,2.0,UT,-111.41827449999994,40.82061061700008
4981960,Washington,17.4146,27993.0,6.0,UT,-113.48933430699998,37.13244254100004
4982070,Washington Terrace,0.6997,9267.0,5.0,UT,-111.97821631999994,41.1688148330001
4982510,Wellington,0.0286,1605.0,4.0,UT,-110.730286,39.52607082300009
4982620,Wellsville,0.2134,4060.0,5.0,UT,-111.93929749999995,41.629476140000065
4982730,Wendover,0.0015,1115.0,4.0,UT,-114.02501366099996,40.72400210400004
4982840,West Bountiful,1.2123,5917.0,5.0,UT,-111.90769093299998,40.89854783000008
4982930,West Haven,1.5314,16739.0,6.0,UT,-112.04918449999997,41.21203665000006
4982950,West Jordan,15.7656,116961.0,8.0,UT,-112.00096689799994,40.60224810200006
4983252,West Mountain,0.6121,1250.0,4.0,UT,-111.78630708499998,40.061810960000074
4983390,West Point,0.1177,10963.0,6.0,UT,-112.10008380899995,41.12226517700002
4983470,West Valley City,0.183,140230.0,8.0,UT,-111.96047478,40.69557227600011
4983730,West Wood,0.0395,1066.0,4.0,UT,-110.84242292299996,39.60514412200009
4984050,White City,0.4536,5522.0,5.0,UT,-111.86311509299998,40.571004257000055
4984095,White Mesa,0.0032,178.0,1.0,UT,-109.45997853599994,37.45962390800004
4984160,Whiterocks,0.0144,221.0,1.0,UT,-109.94122620599995,40.472138325000124
4984710,Willard,0.2068,1978.0,4.0,UT,-112.04464674799999,41.414058759000085
4984950,Wolf Creek,2.5827,1645.0,4.0,UT,-111.838767,41.32515692099999
4985040,Woodland,0.0739,375.0,2.0,UT,-111.23642304299995,40.58441839500007
4985050,Woodland Hills,0.7806,1521.0,4.0,UT,-111.65379691099997,40.012224645000074
4985260,Woodruff,0.0544,169.0,1.0,UT,-111.16291744599994,41.521538432000035
4985370,Woods Cross,1.367,11410.0,6.0,UT,-111.91719681099995,40.87305139500004
5300100,Aberdeen,0.0201,17013.0,6.0,WA,-123.83296749599998,46.98159299300002
5300135,Aberdeen Gardens,0.0022,279.0,2.0,WA,-123.77905624899995,47.058845035000054
5300275,Acme,0.0023,229.0,1.0,WA,-122.22928754999997,48.71456174100009
5300380,Addy,0.2849,210.0,1.0,WA,-117.83718073999995,48.358900191000075
5300800,Ahtanum,4.4128,4046.0,5.0,WA,-120.60562902099998,46.558049061000055
5300905,Airway Heights,2.1501,10757.0,6.0,WA,-117.583535,47.64011574700005
5301010,Albion,0.0038,550.0,3.0,WA,-117.25075434899999,46.79198523100008
5301045,Alder,0.0023,212.0,1.0,WA,-122.26665774799994,46.787237477000055
5301150,Alderton,0.0234,3274.0,5.0,WA,-122.21929923,47.1717282120001
5301185,Alderwood Manor,0.039,10198.0,6.0,WA,-122.26765608699998,47.814538253
5301255,Alger,0.0083,507.0,3.0,WA,-122.33692784299994,48.617577576000066
5301290,Algona,0.0227,3290.0,5.0,WA,-122.25046306399996,47.28193429500005
5301430,Allyn,0.0322,2194.0,4.0,WA,-122.83853811499993,47.386372812000054
5301500,Almira,0.0805,318.0,2.0,WA,-118.93979225,47.71005216800009
5301745,Altoona,0.0003,56.0,1.0,WA,-123.584324,46.269525605000034
5301780,Amanda Park,0.0005,162.0,1.0,WA,-123.91942764899994,47.45317045700005
5301850,Amboy,0.0094,1800.0,4.0,WA,-122.42549034299996,45.91962285700005
5301920,Ames Lake,0.0653,1524.0,4.0,WA,-121.95979974999995,47.63557369400004
5301990,Anacortes,0.013,17637.0,6.0,WA,-122.61399655799995,48.51612668500001
5302025,Anatone,0.0314,25.0,1.0,WA,-117.132125,46.13498354600004
5302060,Anderson Island,0.0159,1302.0,4.0,WA,-122.690377626,47.16432862700001
5302585,Arlington,0.0234,19868.0,6.0,WA,-122.11993491099997,48.19168233400008
5302620,Arlington Heights,0.0192,2477.0,4.0,WA,-122.102853311,48.22263721700009
5302910,Artondale,0.0475,13641.0,6.0,WA,-122.63941678699997,47.30250079199998
5303005,Ashford,0.0044,303.0,2.0,WA,-122.01337049999995,46.753816487000066
5303075,Asotin,0.8934,1204.0,4.0,WA,-117.04312472,46.33721810400006
5303180,Auburn,0.0433,87256.0,7.0,WA,-122.24666449999995,47.31922764400006
5303736,Bainbridge Island,0.0449,24825.0,6.0,WA,-122.53784636899995,47.64478578500004
5304100,Bangor Base,0.0138,5482.0,5.0,WA,-122.71446520399996,47.72268890000003
5304125,Banks Lake South,0.1276,234.0,1.0,WA,-119.27596547199995,47.631504062000026
5304195,Barberton,0.0307,8567.0,5.0,WA,-122.61140265699999,45.71361786500005
5304300,Baring,0.0055,255.0,2.0,WA,-121.48023146799994,47.766112759000045
5304347,Barney's Junction,0.1972,114.0,1.0,WA,-118.13310374999998,48.617372763000084
5304370,Barstow,0.0821,66.0,1.0,WA,-118.133044,48.780371745000096
5304405,Basin City,0.025,1063.0,4.0,WA,-119.15663946699999,46.58905559300006
5304475,Battle Ground,0.1248,20743.0,6.0,WA,-122.53936316299995,45.77542121600001
5304615,Bay Center,0.0012,253.0,2.0,WA,-123.95309759099996,46.62073524500009
5304790,Bay View,0.0041,812.0,3.0,WA,-122.46257445999997,48.487014193000014
5304825,Beacon Hill,0.0315,2211.0,4.0,WA,-122.92384506599997,46.17715835600005
5304895,Beaux Arts Village,0.0274,317.0,2.0,WA,-122.20078396099997,47.585297143
5305140,Belfair,0.023,4279.0,5.0,WA,-122.82720930299998,47.44976686100006
5305210,Bellevue,0.0308,151854.0,8.0,WA,-122.17630141599994,47.61208574500002
5305245,Bell Hill,0.0206,875.0,3.0,WA,-123.086965815,48.05495358200006
5305280,Bellingham,0.0381,91482.0,7.0,WA,-122.468126472,48.753442471000014
5305560,Benton City,0.4522,3479.0,5.0,WA,-119.48134530199998,46.26233208999999
5305735,Bethel,0.044,4073.0,5.0,WA,-122.61759994699999,47.48737702800001
5305770,Beverly,0.1126,266.0,2.0,WA,-119.93026598499995,46.83481876700011
5305980,Bickleton,0.0483,92.0,1.0,WA,-120.30798099199997,46.005645863000034
5306050,Big Lake,0.0099,2980.0,5.0,WA,-122.24424649999999,48.397813452000044
5306085,Bingen,1.3746,778.0,3.0,WA,-121.47014428099997,45.71546094400005
5306190,Birch Bay,0.0172,10115.0,6.0,WA,-122.73387249999996,48.92708084800002
5306330,Black Diamond,0.0405,4697.0,5.0,WA,-122.01881425,47.31332807500006
5306505,Blaine,0.0126,5884.0,5.0,WA,-122.73895825099999,48.98974258400005
5306855,Blyn,0.0046,108.0,1.0,WA,-122.98930251399997,48.01262389700004
5307170,Bonney Lake,0.0688,22487.0,6.0,WA,-122.18568624999995,47.17528082500012
5307380,Bothell,0.0693,48161.0,6.0,WA,-122.20570557899998,47.78250590599999
5307390,Bothell East,0.1211,13970.0,6.0,WA,-122.1968235,47.81607831600008
5307395,Bothell West,0.0811,22015.0,6.0,WA,-122.23906449999998,47.81337299100007
5307397,Boulevard Park,0.023,4094.0,5.0,WA,-122.31628590599998,47.51298945500004
5307450,Bow,0.0091,203.0,1.0,WA,-122.40776298499998,48.56128527399999
5307485,Boyds,0.2542,34.0,1.0,WA,-118.13208397199998,48.72442404700012
5307590,Brady,0.0029,692.0,3.0,WA,-123.53216804499999,47.00642021200007
5307695,Bremerton,0.0121,43505.0,6.0,WA,-122.63049408299999,47.56947950900005
5307835,Brewster,1.5745,1983.0,4.0,WA,-119.786141,48.10180314199999
5307870,Bridgeport,0.5995,2141.0,4.0,WA,-119.67314308699997,48.00616793200006
5307940,Brier,0.0642,6560.0,5.0,WA,-122.27371475999996,47.79245148900005
5308080,Brinnon,0.0012,907.0,3.0,WA,-122.898069696,47.69867910900009
5308325,Browns Point,0.018,1263.0,4.0,WA,-122.43671969199994,47.30356171200001
5308465,Brush Prairie,0.0378,2749.0,5.0,WA,-122.54845833399996,45.72492801200013
5308500,Bryant,0.0162,2128.0,4.0,WA,-122.16382742999998,48.24000598000004
5308552,Bryn Mawr-Skyway,0.0189,17397.0,6.0,WA,-122.243697,47.49048800700005
5308570,Buckley,0.0241,5114.0,5.0,WA,-122.02001407299996,47.16138037600001
5308605,Bucoda,0.004,600.0,3.0,WA,-122.86790848099999,46.79686363300013
5308640,Buena,0.3109,1048.0,4.0,WA,-120.31756637899997,46.42993326200009
5308770,Bunk Foss,0.0283,3680.0,5.0,WA,-122.094359082,47.9616968980001
5308780,Burbank,0.089,3499.0,5.0,WA,-119.01510922199996,46.19850422400002
5308850,Burien,0.0352,52066.0,7.0,WA,-122.33910505699998,47.47621143600004
5308885,Burley,0.0444,2081.0,4.0,WA,-122.63783611099996,47.416883931000015
5308920,Burlington,0.0123,9152.0,5.0,WA,-122.32975531699998,48.467961555000045
5309365,Camano,0.0394,17356.0,6.0,WA,-122.49318249799995,48.18674162100006
5309480,Camas,0.0739,26065.0,6.0,WA,-122.397379448,45.58624686900004
5309810,Canterwood,0.0592,3572.0,5.0,WA,-122.60217497199996,47.37650433200005
5309820,Canyon Creek,0.0168,3445.0,5.0,WA,-121.97232549999997,48.10711383900007
5309970,Carbonado,0.0038,734.0,3.0,WA,-122.05414749999994,47.07957995500005
5310075,Carlsborg,0.0222,1100.0,4.0,WA,-123.16967957199996,48.08416872800008
5310215,Carnation,0.0178,2158.0,4.0,WA,-121.90882995199996,47.64630037200004
5310320,Carson,0.0211,2323.0,4.0,WA,-121.821904916,45.735375870000034
5310455,Cascade Valley,0.4291,4332.0,5.0,WA,-119.328890807,47.14059183600001
5310495,Cashmere,2.959,3248.0,5.0,WA,-120.467553,47.518763439000054
5310565,Castle Rock,0.0039,2446.0,4.0,WA,-122.916832,46.27488860100004
5310600,Cathcart,0.0194,2647.0,5.0,WA,-122.10579179799998,47.85259852500006
5310635,Cathlamet,0.0034,560.0,3.0,WA,-123.3775975,46.199175942000096
5310645,Cavalero,0.0613,5232.0,5.0,WA,-122.08266924999998,47.97751284100005
5311090,Centerville,0.3423,94.0,1.0,WA,-120.90808195199997,45.753998463000045
5311160,Centralia,0.0169,18183.0,6.0,WA,-122.96926329899998,46.72257485800005
5311195,Central Park,0.0082,2841.0,5.0,WA,-123.70192397699998,46.97050026
5311325,Chain Lake,0.0367,4806.0,5.0,WA,-121.96014549999995,47.89819435600003
5311475,Chehalis,0.0074,7439.0,5.0,WA,-122.9805775,46.669081836
5311615,Chelan,4.9948,4222.0,5.0,WA,-120.03038049999998,47.82793301000005
5311685,Chelan Falls,0.4736,340.0,2.0,WA,-119.98826476499994,47.79941907000007
5311825,Cheney,0.9296,13255.0,6.0,WA,-117.57893562799997,47.49006314000006
5312015,Cherry Grove,0.0537,588.0,3.0,WA,-122.57629804299995,45.801848213000035
5312140,Chewelah,0.3356,2470.0,4.0,WA,-117.72077280499997,48.27864880700011
5312175,Chico,0.0397,2723.0,5.0,WA,-122.72002218799997,47.623478479000056
5312315,Chinook,0.0017,457.0,2.0,WA,-123.94220733699997,46.27566602600008
5312525,Clallam Bay,0.0005,386.0,2.0,WA,-124.25780461799997,48.25347902200009
5312630,Clarkston,0.1382,7161.0,5.0,WA,-117.05015492499994,46.415340618000094
5312680,Clarkston Heights-Vineland,1.1271,7275.0,5.0,WA,-117.083149462,46.38759198100008
5312735,Clayton,0.6661,420.0,2.0,WA,-117.56115619499997,48.001228493000106
5312820,Clear Lake,0.0154,1578.0,4.0,WA,-122.2872,46.919666073000045
5312840,Clear Lake,0.0058,1228.0,4.0,WA,-122.23775360299999,48.45607971000006
5312875,Clearview,0.0383,3648.0,5.0,WA,-122.14514233799997,47.82919735400006
5312945,Cle Elum,1.3108,2157.0,4.0,WA,-120.95195894999995,47.19476130500002
5313015,Cliffdell,0.0955,114.0,1.0,WA,-121.04005049999996,46.91586717500011
5313155,Clinton,0.0207,956.0,3.0,WA,-122.35756816299994,47.973077624000055
5313215,Clover Creek,0.0384,7161.0,5.0,WA,-122.38264899299996,47.14040870800001
5313365,Clyde Hill,0.0215,3126.0,5.0,WA,-122.218002782,47.6303488450001
5313595,Cohassett Beach,0.0121,771.0,3.0,WA,-124.10414831199992,46.8655444510001
5313785,Colfax,0.0086,2782.0,5.0,WA,-117.35818723399996,46.87981729400008
5313855,College Place,0.1202,9902.0,5.0,WA,-118.38392551199996,46.04398071400004
5313890,Colton,0.0034,401.0,2.0,WA,-117.128286061,46.56778088300012
5314170,Colville,0.49,4917.0,5.0,WA,-117.89807047999994,48.545093861000055
5314310,Conconully,0.2415,193.0,1.0,WA,-119.75194093899997,48.5592806370001
5314380,Concrete,0.0037,801.0,3.0,WA,-121.75111324199996,48.53708668600004
5314485,Connell,0.212,5441.0,5.0,WA,-118.871096,46.658917943000034
5314520,Conway,0.0052,87.0,1.0,WA,-122.34437859199993,48.33569570900004
5314660,Copalis Beach,0.0014,447.0,2.0,WA,-124.168584,47.105083089000075
5314870,Cosmopolis,0.003,1638.0,4.0,WA,-123.774291862,46.952676722000064
5314940,Cottage Lake,0.0648,22857.0,6.0,WA,-122.07555684899997,47.746459432000115
5315010,Cougar,0.0003,118.0,1.0,WA,-122.30336322399994,46.04929262000005
5315080,Coulee City,0.1766,549.0,3.0,WA,-119.28919428899997,47.61348631900009
5315115,Coulee Dam,0.87,1211.0,4.0,WA,-118.97595103799995,47.96875906000014
5315150,Country Homes,1.7156,6251.0,5.0,WA,-117.41965978499998,47.74779779800009
5315185,Coupeville,0.017,1942.0,4.0,WA,-122.67784810599994,48.2168647080001
5315290,Covington,0.0697,20777.0,6.0,WA,-122.12271749999995,47.36205343900013
5315325,Cowiche,3.8328,535.0,3.0,WA,-120.71541617199996,46.67290710300004
5315603,Crescent Bar,0.1357,325.0,2.0,WA,-119.99458449999996,47.212913804000024
5315710,Creston,0.2407,213.0,1.0,WA,-118.51991801899999,47.75941872500003
5315780,Crocker,0.0082,1450.0,4.0,WA,-122.12251469099999,47.08425302700003
5316165,Curlew,0.2477,105.0,1.0,WA,-118.603891,48.87533779200007
5316170,Curlew Lake,0.6025,512.0,3.0,WA,-118.66629070099998,48.731071134000054
5316340,Cusick,0.0375,153.0,1.0,WA,-117.29625871999997,48.332683211000045
5316375,Custer,0.0111,518.0,3.0,WA,-122.63978036799995,48.91431911500009
5316550,Dallesport,1.143,1328.0,4.0,WA,-121.172681,45.62738518399999
5316585,Danville,0.059,51.0,1.0,WA,-118.50655497399998,48.99293144000005
5316690,Darrington,0.0016,1462.0,4.0,WA,-121.60283717299995,48.254175382
5316760,Dash Point,0.0623,963.0,3.0,WA,-122.42273285799997,47.31555977099999
5316795,Davenport,0.1829,1703.0,4.0,WA,-118.153220439,47.65221795200008
5316970,Dayton,0.0398,2448.0,4.0,WA,-117.9762725,46.320693446000064
5317215,Deep River,0.0011,217.0,1.0,WA,-123.69827754399995,46.35248191800006
5317320,Deer Park,0.4518,4383.0,5.0,WA,-117.47942813699994,47.952620638000035
5317495,Deming,0.0078,339.0,2.0,WA,-122.238975,48.83301524100006
5317617,Desert Aire,0.0439,2288.0,4.0,WA,-119.931010099,46.6872644540001
5317635,Des Moines,0.044,32888.0,6.0,WA,-122.31535975499999,47.39142424300011
5317880,Disautel,0.1501,47.0,1.0,WA,-119.2209365,48.34411675800009
5318055,Dixie,0.021,225.0,1.0,WA,-118.148529,46.14068770800004
5318198,Dollars Corner,0.0363,1246.0,4.0,WA,-122.59996766899997,45.78023313400005
5318265,Donald,0.4304,172.0,1.0,WA,-120.39220077499999,46.473661805000106
5318775,Duluth,0.0374,1718.0,4.0,WA,-122.64703616899999,45.78383568700012
5318965,DuPont,0.0153,10151.0,6.0,WA,-122.64950716699997,47.10782833000007
5319035,Duvall,0.0429,8034.0,5.0,WA,-121.970611,47.73135448600005
5319290,East Cathlamet,0.0018,578.0,3.0,WA,-123.35801121399999,46.196794693000044
5319630,Eastmont,0.0534,24059.0,6.0,WA,-122.18170489799998,47.89684775600004
5319700,Easton,0.1827,407.0,2.0,WA,-121.17328585699993,47.24048513100005
5319770,East Port Orchard,0.071,5262.0,5.0,WA,-122.61831741199997,47.51928846000002
5319857,East Renton Highlands,0.0882,11937.0,6.0,WA,-122.060531,47.46082812500009
5320155,East Wenatchee,1.4947,14158.0,6.0,WA,-120.280816416,47.417244774000025
5320260,Eatonville,0.0094,2845.0,5.0,WA,-122.269697147,46.86817059300004
5320645,Edgewood,0.0315,12327.0,6.0,WA,-122.28318360799994,47.230947367
5320680,Edison,0.0046,240.0,1.0,WA,-122.43097642799995,48.56020604200008
5320750,Edmonds,0.0341,42853.0,6.0,WA,-122.35276776899998,47.81008041100007
5320890,Elbe,0.0043,39.0,1.0,WA,-122.19468324299997,46.76536717300006
5321030,Electric City,0.1101,956.0,3.0,WA,-119.04755683499995,47.9222133370001
5321205,Elk Plain,0.05,14534.0,6.0,WA,-122.36708560599999,47.04480209000005
5321240,Ellensburg,4.9583,18666.0,6.0,WA,-120.54917454599997,47.0009061540001
5321450,Elma,0.0104,3438.0,5.0,WA,-123.40465548399999,47.007064865000096
5321485,Elmer City,0.7907,239.0,1.0,WA,-118.9533995,47.99969763900004
5321730,Endicott,0.0103,312.0,2.0,WA,-117.686595088,46.927980200999976
5321800,Enetai,0.0329,2497.0,4.0,WA,-122.60584796599994,47.588579122000056
5322010,Entiat,0.9548,1326.0,4.0,WA,-120.21948349999995,47.67017999100005
5322045,Enumclaw,0.0395,12543.0,6.0,WA,-121.98966773999996,47.20181399299998
5322080,Ephrata,0.7632,8477.0,5.0,WA,-119.535307968,47.31261437600008
5322115,Erlands Point,0.0217,916.0,3.0,WA,-122.69050796199998,47.60362604300009
5322150,Eschbach,4.2608,441.0,2.0,WA,-120.63377650499997,46.66706638100002
5322255,Esperance,0.0231,4007.0,5.0,WA,-122.34692423799999,47.793734221000044
5322640,Everett,0.02,110629.0,8.0,WA,-122.200864492,47.982198848000095
5322745,Everson,0.0161,2888.0,5.0,WA,-122.357511,48.90657739700004
5322955,Fairchild AFB,1.1843,2695.0,5.0,WA,-117.64816257399997,47.618826851
5322990,Fairfield,0.003,589.0,3.0,WA,-117.17483040499998,47.384777149000065
5323160,Fairwood,0.0707,19396.0,6.0,WA,-122.14296198599997,47.4467144740001
5323165,Fairwood,0.9187,10541.0,6.0,WA,-117.41579158999997,47.76779761600009
5323200,Fall City,0.0553,2032.0,4.0,WA,-121.91331805299997,47.57165179000006
5323340,Farmington,0.0059,131.0,1.0,WA,-117.0463588,47.088873430000014
5323515,Federal Way,0.0556,101030.0,8.0,WA,-122.33565864399999,47.309068217000075
5323550,Felida,0.0124,9526.0,5.0,WA,-122.71039675499998,45.71381182900007
5323620,Ferndale,0.0198,15048.0,6.0,WA,-122.60038309199996,48.86131146900002
5323690,Fern Prairie,0.0391,2061.0,4.0,WA,-122.39626667799998,45.636988838000086
5323795,Fife,0.0176,10999.0,6.0,WA,-122.35160737899997,47.23284818600003
5323830,Fife Heights,0.0279,1882.0,4.0,WA,-122.34529409899994,47.25861378400002
5323865,Finley,1.7134,6152.0,5.0,WA,-119.04468187699995,46.16977382300006
5323970,Fircrest,0.0275,7156.0,5.0,WA,-122.515704,47.23189190500006
5324188,Five Corners,0.0328,20973.0,6.0,WA,-122.573966859,45.68821291700005
5324425,Fobes Hill,0.0125,2628.0,5.0,WA,-122.13407775799999,47.93921475700004
5324565,Fords Prairie,0.0042,2234.0,4.0,WA,-123.00361147399995,46.75258245300006
5324810,Forks,0.001,3335.0,5.0,WA,-124.39051605799993,47.95259178400008
5324915,Fort Lewis,0.0079,14052.0,6.0,WA,-122.56750415699997,47.095429327000026
5325300,Four Lakes,2.1256,537.0,3.0,WA,-117.58911046299994,47.55822831200003
5325370,Fox Island,0.0205,3921.0,5.0,WA,-122.624321352,47.24645805600006
5325475,Frederickson,0.0355,24906.0,6.0,WA,-122.35940310199999,47.091430898000034
5325510,Freeland,0.0194,2252.0,4.0,WA,-122.53544449999997,48.008447178000026
5325615,,,,,,-123.02128753699998,48.533063655
5326140,Garfield,0.0024,562.0,3.0,WA,-117.13961243999995,47.00988357500005
5326245,Garrett,0.0841,1771.0,4.0,WA,-118.38627012899997,46.063450587000034
5326420,Geneva,0.0245,2652.0,5.0,WA,-122.40639284899999,48.746146505000105
5326455,George,0.0962,809.0,3.0,WA,-119.85735924199997,47.076249609000044
5326735,Gig Harbor,0.051,12029.0,6.0,WA,-122.59666452899995,47.33492659200006
5326875,Glacier,0.0003,300.0,2.0,WA,-121.93227573499996,48.89021209100007
5326945,Gleed,6.8026,2873.0,5.0,WA,-120.602530372,46.65934372400008
5327225,Glenwood,0.1119,179.0,1.0,WA,-121.29258786999998,46.02282041000012
5327365,Gold Bar,0.0084,2403.0,4.0,WA,-121.69181573899999,47.85631967800005
5327435,Goldendale,0.792,3453.0,5.0,WA,-120.81910389999996,45.821375081000035
5327680,Gorst,0.0222,605.0,3.0,WA,-122.70825167499999,47.52452788900008
5327785,Graham,0.043,32658.0,6.0,WA,-122.27566057899998,47.04073685999998
5327855,Grand Coulee,1.2164,972.0,3.0,WA,-119.00295325899997,47.93874484300005
5327890,Grand Mound,0.0158,3301.0,5.0,WA,-123.01191822399994,46.80513707199997
5327925,Grandview,0.1713,10907.0,6.0,WA,-119.90504749999997,46.253410582000114
5327960,Granger,0.0933,3624.0,5.0,WA,-120.19283615199998,46.345925855000054
5327995,Granite Falls,0.0309,4450.0,5.0,WA,-121.97044028599998,48.08737462700003
5328135,Grapeview,0.0168,991.0,3.0,WA,-122.84518914,47.33285986400012
5328345,Grayland,0.0032,847.0,3.0,WA,-124.08958290599998,46.83014853100011
5328450,Grays River,0.0003,248.0,1.0,WA,-123.58914326499996,46.36071143900005
5328590,Green Bluff,0.1508,697.0,3.0,WA,-117.27699442399995,47.81900509200004
5328695,Greenwater,0.0074,95.0,1.0,WA,-121.63232924399996,47.14654004700008
5329255,Hamilton,0.005,299.0,2.0,WA,-121.98434449999996,48.51979389400007
5329430,Hansville,0.0222,3410.0,5.0,WA,-122.55839518599998,47.897854303000045
5329710,Harrah,0.1189,585.0,3.0,WA,-120.54225692899998,46.40695057500009
5329745,Harrington,0.0572,429.0,2.0,WA,-118.25516848499996,47.48024081599998
5329920,Hartline,0.0189,180.0,1.0,WA,-119.10814071499999,47.68942413900002
5330030,,,,,,-122.3202126199999,48.01317389000012
5330060,Hatton,0.034,79.0,1.0,WA,-118.82758821099998,46.77354925300004
5330305,Hazel Dell,0.0226,23569.0,6.0,WA,-122.65531803899995,45.67969068600006
5330750,High Bridge,0.028,3140.0,5.0,WA,-122.02815076899999,47.79673957400003
5331495,Hobart,0.043,6767.0,5.0,WA,-121.99603211,47.411957217000065
5331530,Hockinson,0.0631,6105.0,5.0,WA,-122.48332659599998,45.730161376000076
5331540,Hogans Corner,0.0016,86.0,1.0,WA,-124.158937827,47.041630646
5331985,Home,0.0165,1543.0,4.0,WA,-122.77492694199998,47.27888669200004
5332125,Hoodsport,0.0014,419.0,2.0,WA,-123.15415096399994,47.40198085900001
5332300,Hoquiam,0.0067,8776.0,5.0,WA,-123.89469649999997,46.982102059000105
5332650,Humptulips,0.0005,236.0,1.0,WA,-123.972958,47.23598494400005
5332755,Hunts Point,0.0118,457.0,2.0,WA,-122.22895801599998,47.64178239800002
5333000,Ilwaco,0.0125,1087.0,4.0,WA,-124.04999349999999,46.308169391000064
5333105,Inchelium,0.3653,431.0,2.0,WA,-118.18725141699997,48.296864425000095
5333175,Index,0.0034,155.0,1.0,WA,-121.55592787199998,47.82129675700002
5333280,Indianola,0.0347,3664.0,5.0,WA,-122.51257449299999,47.75549165900003
5333560,Ione,0.01,428.0,2.0,WA,-117.42243915199998,48.740078979000025
5333805,Issaquah,0.1263,40051.0,6.0,WA,-122.04348232199999,47.54129122700003
5333890,Jamestown,0.0364,412.0,2.0,WA,-123.09104198199996,48.1228199090001
5334575,Kahlotus,0.0349,147.0,1.0,WA,-118.55353774999998,46.643941864000034
5334645,Kalama,0.0036,2959.0,5.0,WA,-122.832257,46.003696991
5334890,Kapowsin,0.0048,372.0,2.0,WA,-122.22724131199999,46.97273102100006
5334915,Kayak Point,0.0234,1883.0,4.0,WA,-122.33425199299995,48.13871868100005
5334960,Keller,0.1584,229.0,1.0,WA,-118.71636517,48.08518645200004
5335065,Kelso,0.0045,12720.0,6.0,WA,-122.89796449999994,46.122948248000036
5335135,Kendall,0.0093,769.0,3.0,WA,-122.14160874999999,48.917894811
5335170,Kenmore,0.048,23914.0,6.0,WA,-122.2430685,47.74317861500001
5335275,Kennewick,2.3338,83921.0,7.0,WA,-119.13212149999997,46.19356830800004
